info,nombre,categ,tipo,emisor,admin,ambito,tema,lon,lat,region,cut_reg,provincia,cut_pro,comuna,cut_com
Cuarteles de Carabineros,TENENCIA HUALQUI,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.94086800031073,-36.97445900030849,Biobío,08,Concepción,081,Hualqui,08105
Cuarteles de Carabineros,SUBCOM. CABRERO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.39998699986569,-37.03914000008558,Biobío,08,Biobío,083,Cabrero,08303
Cuarteles de Carabineros,SUBCOM. CHIGUAYANTE,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.02708899971117,-36.939791999938954,Biobío,08,Concepción,081,Chiguayante,08103
Cuarteles de Carabineros,SUBCOM. VILLA MORA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.15886100013667,-37.00730099983921,Biobío,08,Concepción,081,Coronel,08102
Cuarteles de Carabineros,SUBCOM. SAN PEDRO DE LA PAZ,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.11319599947205,-36.84232399973018,Biobío,08,Concepción,081,San Pedro de la Paz,08108
Cuarteles de Carabineros,TENENCIA NEGRETE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.51666200031855,-37.56832999999694,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,SUBCOM. LOS ALAMOS,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.4564250002185,-37.621683999684606,Biobío,08,Arauco,082,Los Alamos,08206
Cuarteles de Carabineros,TENENCIA LIRQUEN,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.97443793713411,-36.71420205555136,Biobío,08,Concepción,081,Penco,08107
Cuarteles de Carabineros,SUBCOM. I.A.T. CONCEPCIÓN,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.0674129994411,-36.79848299981243,Biobío,08,Concepción,081,Concepción,08101
Cuarteles de Carabineros,SUBCOM. LAJA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.7062620001667,-37.28069599999346,Biobío,08,Biobío,083,Laja,08304
Cuarteles de Carabineros,SUBCOM. PAILLIHUE,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.34256000054629,-37.48742900003254,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,TENENCIA LAGUNILLAS,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.1581099996735,-36.98158099988984,Biobío,08,Concepción,081,Coronel,08102
Cuarteles de Carabineros,RETEN TUCAPEL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.95143308020047,-37.29318511588677,Biobío,08,Biobío,083,Tucapel,08312
Cuarteles de Carabineros,RETEN SALTO DEL LAJA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.39259327696344,-37.18843838329105,Biobío,08,Biobío,083,Cabrero,08303
Cuarteles de Carabineros,3RA. COM. PENCO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.99371099964267,-36.73963100045789,Biobío,08,Concepción,081,Penco,08107
Cuarteles de Carabineros,PREFECTURA DE CARABS. BIO BIO,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.35130999949256,-37.4724299997842,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,5TA. COM. YUMBEL,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.5566379999539,-37.09657499955734,Biobío,08,Biobío,083,Yumbel,08313
Cuarteles de Carabineros,4TA. COM. SANTA BARBARA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.01864000047661,-37.66306199964927,Biobío,08,Biobío,083,Santa Bárbara,08311
Cuarteles de Carabineros,4TA. COM. LOMAS VERDES,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.0674129994411,-36.79848299981243,Biobío,08,Concepción,081,Concepción,08101
Cuarteles de Carabineros,4TA. COM. HUALPEN,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.10207300019547,-36.782817999702075,Biobío,08,Concepción,081,Hualpén,08112
Cuarteles de Carabineros,4TA. COM. CURANILAHUE,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.34817000001196,-37.472066000303776,Biobío,08,Arauco,082,Curanilahue,08205
Cuarteles de Carabineros,RETEN SAN CARLOS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.27747000029414,-37.59399599993073,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,3RA. COM. NACIMIENTO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.66667100018691,-37.50000099988135,Biobío,08,Biobío,083,Nacimiento,08306
Cuarteles de Carabineros,3RA. COM. LOTA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.15981999990001,-37.08862000025454,Biobío,08,Concepción,081,Lota,08106
Cuarteles de Carabineros,3RA. COM. CANETE,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.38856500012365,-37.80893400020756,Biobío,08,Arauco,082,Cañete,08203
Cuarteles de Carabineros,2DA. COM. TALCAHUANO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.10162000003616,-36.746697999698135,Biobío,08,Concepción,081,Talcahuano,08110
Cuarteles de Carabineros,2DA. COM. MULCHEN,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.23937200026849,-37.71628800021375,Biobío,08,Biobío,083,Mulchén,08305
Cuarteles de Carabineros,2DA. COM. LEBU,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.64341799973909,-37.606641000066574,Biobío,08,Arauco,082,Lebu,08201
Cuarteles de Carabineros,2DA. COM. CORONEL,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.14592300030904,-37.02983200038361,Biobío,08,Concepción,081,Coronel,08102
Cuarteles de Carabineros,1RA. COM. TOME,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.95657000046512,-36.61837999982417,Biobío,08,Concepción,081,Tomé,08111
Cuarteles de Carabineros,1RA. COM. LOS ANGELES,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.35125000051956,-37.47224999990465,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,1RA. COM. CONCEPCION,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.05525800025892,-36.83074200007504,Biobío,08,Concepción,081,Concepción,08101
Cuarteles de Carabineros,1RA. COM. ARAUCO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.32267760519233,-37.24737122882293,Biobío,08,Arauco,082,Arauco,08202
Cuarteles de Carabineros,RETEN VILLUCURA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.90764641318404,-37.55722889830751,Biobío,08,Biobío,083,Santa Bárbara,08311
Cuarteles de Carabineros,PREFECTURA DE CARABS. CONCEPCIÓN,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.05558000016315,-36.83110100019332,Biobío,08,Concepción,081,Concepción,08101
Cuarteles de Carabineros,PREFECTURA DE CARABS. TALCAHUANO,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.10946099973245,-36.7162090001885,Biobío,08,Concepción,081,Talcahuano,08110
Cuarteles de Carabineros,PREFECTURA DE CARABS. ARAUCO,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.65588428869304,-37.611591511079766,Biobío,08,Arauco,082,Lebu,08201
Cuarteles de Carabineros,RETEN CABO 1º SEPULVEDA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.37149299945908,-37.46303099964447,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,RETEN RUCALHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.90482874984144,-37.71210473872141,Biobío,08,Biobío,083,Quilaco,08308
Cuarteles de Carabineros,RETEN RIO CLARO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.6191602891928,-37.198788695022195,Biobío,08,Biobío,083,Yumbel,08313
Cuarteles de Carabineros,RETEN RERE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.72814671057706,-37.132781926821494,Biobío,08,Biobío,083,Yumbel,08313
Cuarteles de Carabineros,RETEN RAFAEL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.793758426651,-36.62931335774795,Biobío,08,Concepción,081,Tomé,08111
Cuarteles de Carabineros,RETEN QUILLECO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.9811679999499,-37.46775699972869,Biobío,08,Biobío,083,Quilleco,08309
Cuarteles de Carabineros,RETEN QUILACOYA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.96266100046657,-37.05387400030572,Biobío,08,Concepción,081,Hualqui,08105
Cuarteles de Carabineros,RETEN QUILACO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.00475928926889,-37.68437619457072,Biobío,08,Biobío,083,Quilaco,08308
Cuarteles de Carabineros,RETEN ANTIHUALA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.39073400052274,-37.6720000001005,Biobío,08,Arauco,082,Los Alamos,08206
Cuarteles de Carabineros,RETEN POLCURA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.72412959478817,-37.286686168442316,Biobío,08,Biobío,083,Tucapel,08312
Cuarteles de Carabineros,RETEN MONTE AGUILA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.44171118997212,-37.08685419425301,Biobío,08,Biobío,083,Cabrero,08303
Cuarteles de Carabineros,RETEN LONCOPANGUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.77411699973707,-37.76814200015959,Biobío,08,Biobío,083,Quilaco,08308
Cuarteles de Carabineros,RETEN LO ROJAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.16794999988043,-37.02337000027731,Biobío,08,Concepción,081,Coronel,08102
Cuarteles de Carabineros,RETEN ISLA SANTA MARIA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.5118490326085,-37.04338317817148,Biobío,08,Concepción,081,Coronel,08102
Cuarteles de Carabineros,RETEN ISLA MOCHA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.91256219249036,-38.34340830115279,Biobío,08,Arauco,082,Lebu,08201
Cuarteles de Carabineros,RETEN EL ALAMO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.18462477339233,-37.43224281841512,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,RETEN DICHATO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.93576301195583,-36.5479570823791,Biobío,08,Concepción,081,Tomé,08111
Cuarteles de Carabineros,RETEN COPIULEMU,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.8082450648308,-36.895491579629386,Biobío,08,Concepción,081,Florida,08104
Cuarteles de Carabineros,RETEN CENTINELA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.53751705330612,-37.14415720504368,Biobío,08,Biobío,083,Yumbel,08313
Cuarteles de Carabineros,RETEN CARAMPANGUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.24311152420294,-37.257348930039306,Biobío,08,Arauco,082,Arauco,08202
Cuarteles de Carabineros,RETEN CANTERAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.01375220439091,-37.404249605585505,Biobío,08,Biobío,083,Quilleco,08309
Cuarteles de Carabineros,RETEN ICALMA (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.28246948351666,-38.81144203787146,La Araucanía,09,Malleco,092,Lonquimay,09205
Cuarteles de Carabineros,RETEN HUISCAPI,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.40040499947305,-39.29536999994036,La Araucanía,09,Cautín,091,Loncoche,09109
Cuarteles de Carabineros,RETEN HUALPIN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.18065550935471,-39.08787147111167,La Araucanía,09,Cautín,091,Teodoro Schmidt,09117
Cuarteles de Carabineros,RETEN COMUY,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.96671415614188,-39.02387227354944,La Araucanía,09,Cautín,091,Pitrufquén,09114
Cuarteles de Carabineros,RETEN DOLLINCO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.14759662682226,-38.4849101012355,La Araucanía,09,Cautín,091,Lautaro,09108
Cuarteles de Carabineros,RETEN CURACO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.35547401893665,-38.02025146134692,La Araucanía,09,Malleco,092,Collipulli,09202
Cuarteles de Carabineros,RETEN LA PAZ,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.71042600020948,-39.40974299990596,La Araucanía,09,Cautín,091,Loncoche,09109
Cuarteles de Carabineros,RETEN ESPERANZA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.39377594527586,-37.8449510327424,La Araucanía,09,Malleco,092,Collipulli,09202
Cuarteles de Carabineros,RETEN LAS HORTENSIAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.15199792544887,-38.94090112811937,La Araucanía,09,Cautín,091,Cunco,09103
Cuarteles de Carabineros,RETEN CHOL CHOL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.8454200001571,-38.600912000282854,La Araucanía,09,Cautín,091,Cholchol,09121
Cuarteles de Carabineros,RETEN LICAN RAY,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.16050375527108,-39.48753827988785,La Araucanía,09,Cautín,091,Villarrica,09120
Cuarteles de Carabineros,RETEN LOS LAURELES,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.24683802890087,-38.99036791366931,La Araucanía,09,Cautín,091,Cunco,09103
Cuarteles de Carabineros,RETEN LUMACO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.89271799953758,-38.163997000165935,La Araucanía,09,Malleco,092,Lumaco,09207
Cuarteles de Carabineros,RETEN PILLANELBUN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.45135831580698,-38.634385032349776,La Araucanía,09,Cautín,091,Lautaro,09108
Cuarteles de Carabineros,RETEN MANZANAR,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.70107295222981,-38.4668009016258,La Araucanía,09,Malleco,092,Curacautín,09203
Cuarteles de Carabineros,RETEN MELIPEUCO (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.70085195726809,-38.85569686333289,La Araucanía,09,Cautín,091,Melipeuco,09110
Cuarteles de Carabineros,RETEN MININCO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.47040487628932,-37.79674954360835,La Araucanía,09,Malleco,092,Collipulli,09202
Cuarteles de Carabineros,RETEN NEHUENTUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.41283541740174,-38.745488135210984,La Araucanía,09,Cautín,091,Carahue,09102
Cuarteles de Carabineros,RETEN PAILAHUEQUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.31560702372003,-38.135570020623675,La Araucanía,09,Malleco,092,Ercilla,09204
Cuarteles de Carabineros,RETEN LASTARRIA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.6777316532675,-39.234991383241024,La Araucanía,09,Cautín,091,Gorbea,09107
Cuarteles de Carabineros,RETEN CHERQUENCO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.002814301503,-38.68589555233394,La Araucanía,09,Cautín,091,Vilcún,09119
Cuarteles de Carabineros,RETEN PUA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.37571914100609,-38.336528684254375,La Araucanía,09,Malleco,092,Victoria,09211
Cuarteles de Carabineros,RETEN CAJÓN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.50517059865962,-38.67761466614188,La Araucanía,09,Cautín,091,Vilcún,09119
Cuarteles de Carabineros,RETEN PERQUENCO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.37735945051314,-38.41981777315287,La Araucanía,09,Cautín,091,Perquenco,09113
Cuarteles de Carabineros,SUBCOM. LONQUIMAY (F),Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.37035900011949,-38.45227400015905,La Araucanía,09,Malleco,092,Lonquimay,09205
Cuarteles de Carabineros,1RA. COM. ANGOL,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.71285799980159,-37.799317000355416,La Araucanía,09,Malleco,092,Angol,09201
Cuarteles de Carabineros,1RA. COM. LAUTARO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.43980899986444,-38.53313100026453,La Araucanía,09,Cautín,091,Lautaro,09108
Cuarteles de Carabineros,2DA. COM. COLLIPULLI,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.43289400014237,-37.95792900034018,La Araucanía,09,Malleco,092,Collipulli,09202
Cuarteles de Carabineros,2DA. COM. TEMUCO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.58463000031512,-38.74043000022704,La Araucanía,09,Cautín,091,Temuco,09101
Cuarteles de Carabineros,3RA. COM. PADRE LAS CASAS,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.59288000059155,-38.758250000349726,La Araucanía,09,Cautín,091,Padre Las Casas,09112
Cuarteles de Carabineros,3RA. COM. TRAIGUEN,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.66420800027338,-38.243541000121084,La Araucanía,09,Malleco,092,Traiguén,09210
Cuarteles de Carabineros,4TA. COM. NUEVA IMPERIAL,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.95240200000394,-38.742218000274356,La Araucanía,09,Cautín,091,Nueva Imperial,09111
Cuarteles de Carabineros,RETEN CATRIPULLI,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.70609011201232,-39.347496776331205,La Araucanía,09,Cautín,091,Curarrehue,09104
Cuarteles de Carabineros,4TA. COM. VICTORIA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.33526599977826,-38.23592400034603,La Araucanía,09,Malleco,092,Victoria,09211
